price,year,condition,cylinders,odometer,title_status,transmission,engine_size,hp,  diesel,  electric,  gas,  hybrid,  SUV,  coupe,  hatchback,  offroad,  pickup,  sedan,  black,  blue,  brown,  custom,  green,  grey,  orange,  purple,  red,  silver,  white,  yellow
10.43385106267516,2018,2,6.0,154.2595215861893,3,1,3.5,284,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.371896160411321,2019,3,6.0,126.53062870309307,3,1,3.5,284,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.668420367853441,2020,3,6.0,93.1611507013519,3,1,3.5,284,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.294049640102028,2001,1,6.0,403.732584763727,2,1,3.5,240,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.291045131081729,2003,1,6.0,406.03448129438465,3,1,3.5,240,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.15908865466791,2003,1,6.0,401.636651713959,3,1,3.5,240,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.292798858200374,2003,1,6.0,401.636651713959,3,1,3.5,240,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.51699317141357,2006,1,6.0,371.4835124201342,3,1,4.0,288,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.918917979908679,2006,1,6.0,369.67282832255876,3,1,4.0,288,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.852950887099581,2008,1,6.0,340.4776057246644,3,1,4.0,288,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.101083386039234,2008,1,6.0,337.6018364878959,3,1,4.0,288,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.51044496442652,2012,2,6.0,260.76809620810593,3,1,4.0,288,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.61547209118311,2014,2,6.0,229.01746658279146,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.797237752693418,2016,2,6.0,142.35167719419397,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.171221987178212,2016,2,6.0,156.62694531912445,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.900131928722766,2018,2,6.0,120.41594578792295,2,1,3.5,284,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.596509725282923,2019,3,6.0,122.27428184209467,3,1,3.5,284,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.208395405652977,2019,3,6.0,105.74024777727732,3,1,3.5,284,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.608312784783722,2003,1,6.0,409.9451182780446,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.516192691082654,2004,1,6.0,378.17059642441797,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.1886891244442,2004,1,6.0,347.4866903925962,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.318742252692399,2004,1,6.0,346.64390950945614,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.242756345714477,2004,1,6.0,372.3801820720324,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.847503625923641,2004,1,6.0,315.7451503982286,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.160518247477505,2005,1,6.0,364.34324475691875,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.006367567650246,2005,1,6.0,348.69184102872265,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.62155320674048,2005,1,6.0,365.4558796900113,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.62155320674048,2005,1,6.0,365.4558796900113,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.698681067461614,2006,1,6.0,372.07526120396665,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.4096079807363,2006,1,6.0,323.8888698303787,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.7787879291047,2009,1,6.0,326.5455557805067,3,1,3.5,265,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.98682175033189,2009,1,6.0,324.6552017140646,3,1,3.5,265,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.986571625268054,2009,1,6.0,321.8866260036288,3,1,3.5,265,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.199380531739841,2010,1,6.0,314.1321378019129,3,1,3.5,265,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.388486557359657,2011,2,6.0,289.1470214268167,3,1,3.5,265,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.249561085129464,2012,2,6.0,285.9632843565761,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.471935109664646,2012,2,6.0,266.82578586036243,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.209840246934501,2012,2,6.0,273.4062910761199,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.433483923290392,2012,2,6.0,288.00173610587836,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.323669057283185,2014,2,6.0,200.4993765576342,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.502263438685219,2014,2,6.0,252.58068017962103,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.951849053414007,2015,2,6.0,235.30830839560255,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.780867838988218,2015,2,6.0,233.81830552803174,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.89998141320684,2015,2,6.0,223.74539101398267,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.308619271743055,2016,2,6.0,214.84180226389836,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.90323752128092,2016,2,6.0,99.21189444819608,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.923290179832307,2016,2,6.0,185.09727172489605,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.341419850781794,2016,2,6.0,193.05698640556886,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.99820664859396,2017,2,6.0,187.13097017864254,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.341419850781794,2017,2,6.0,190.8847820021282,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.205737989163305,2017,2,6.0,181.7690842800282,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.373178632943564,2017,2,6.0,190.86644545335884,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.203555107263542,2017,2,6.0,149.248115565993,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.203555107263542,2017,2,6.0,148.37789592793126,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.188328091653252,2017,2,6.0,149.03019828209315,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.203518068168773,2018,2,6.0,158.91192529196795,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.018778596870863,2018,2,6.0,127.0,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.239924074233857,2018,2,6.0,139.12224840046252,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.935131557870589,2018,2,6.0,154.9548321285916,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.239781201782993,2018,2,6.0,142.73051530769445,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.123385843685309,2018,2,6.0,140.98581488930012,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.096171896365629,2018,2,6.0,167.56491279501208,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.238458663031073,2018,2,6.0,145.1895313030523,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.272461552061877,2018,2,6.0,127.66753698571928,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.37311611145178,2019,3,6.0,124.76377679438852,3,1,3.5,252,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.518619136111335,2019,3,6.0,124.69562943423479,3,1,3.5,252,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.496648638220146,2019,3,6.0,94.41927769264072,3,1,3.5,252,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.203555107263542,2019,3,6.0,115.52488909321661,3,1,3.5,252,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.257308427491955,2020,3,6.0,78.44743462982075,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.30521234102857,2020,3,6.0,85.98255637046388,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.516192691082654,2003,1,6.0,367.4234614174767,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.7406644019172415,2004,1,6.0,367.1974945448294,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.229511118964457,2004,1,6.0,359.38558680058384,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.00469951054955,2004,1,6.0,359.1656999213594,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.847647355711887,2004,1,6.0,200.57666863321865,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.294049640102028,2006,1,6.0,313.04951684997053,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.740336742730447,2006,1,6.0,347.6348659153739,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.354674261918463,2006,1,6.0,365.7266738973246,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.779557455883728,2006,1,6.0,334.66401061363024,2,1,3.5,245,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.886132618174951,2006,1,6.0,344.9637662132068,3,1,3.5,245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.034795799461252,2009,1,6.0,299.64478970941576,3,1,3.5,265,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.14825217966276,2010,1,6.0,319.00783689433086,3,1,3.5,265,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.83927669058535,2010,1,6.0,279.28480087537883,2,1,3.5,265,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.189831495344642,2010,1,6.0,276.2607463973121,3,1,3.5,265,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.61573881119536,2012,2,6.0,271.02582902741943,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.392245175273795,2013,2,6.0,261.01532522057016,2,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.392245175273795,2014,2,6.0,250.50948085850962,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.615138591096644,2014,2,6.0,251.81342299408902,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.085767441795337,2018,2,6.0,141.37892346456738,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.126591103050316,2018,2,6.0,136.0367597379473,3,1,3.5,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.431170293368542,2019,3,6.0,132.8645927250748,3,1,3.5,252,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.846640813100485,2004,1,8.0,391.50606636423913,3,1,5.6,306,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.848222068371385,2004,1,8.0,391.50606636423913,3,1,5.6,306,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.18512512283512,2010,1,8.0,315.7277308061489,3,1,5.6,317,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.680344001221918,2012,2,8.0,275.53947085671774,3,1,5.6,317,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.680031452383618,2012,2,8.0,279.30807363912703,3,1,5.6,317,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.740674462130217,2013,2,8.0,250.10597753752307,3,1,5.6,317,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.90323752128092,2014,2,8.0,220.7691101581016,3,1,5.6,317,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.90323752128092,2015,2,8.0,206.65430070530834,3,1,5.6,317,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.714395546283317,2018,2,8.0,146.81961721786362,3,1,5.6,390,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11.002083174398681,2020,3,8.0,94.33451118228153,3,1,5.6,390,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.852235835227855,2004,1,8.0,371.4835124201342,3,1,5.6,306,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.852378886511985,2004,1,8.0,360.5551275463989,3,1,5.6,306,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.612503371220562,2005,1,8.0,342.0526275297414,3,1,5.6,306,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.160518247477505,2005,1,8.0,336.1547262794322,3,1,5.6,306,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.83927669058535,2005,1,8.0,342.0526275297414,3,1,5.6,306,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.930361883909434,2006,1,8.0,310.322412983658,3,1,5.6,306,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.61547209118311,2011,2,8.0,295.50296106807457,3,1,5.6,317,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.518538047359652,2017,2,8.0,150.46261994262895,3,1,5.6,390,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.819678279409949,2019,3,8.0,94.74703161577148,3,1,5.6,390,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.714306651468048,2019,3,8.0,134.80356078383093,3,1,5.6,390,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.771215062375383,2008,1,4.0,318.8996707430097,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.986946789406764,2008,1,4.0,319.33837852660304,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.85352256068954,2009,1,4.0,306.59419433511783,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.922658299524402,2009,1,4.0,291.547594742265,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.90100705199242,2010,1,4.0,315.7451503982286,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.17812704961153,2010,1,4.0,208.58331668664204,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.441293350181875,2011,2,4.0,255.8397936209299,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.047703788498627,2011,2,4.0,305.1278420596849,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.09918532261002,2011,2,4.0,302.9455396601838,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.349667437197281,2012,2,4.0,272.64812487893624,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.38429367909962,2013,2,4.0,241.5429568420491,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.448569560708433,2013,2,4.0,227.3081608741754,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.158520623246385,2013,2,4.0,266.8445240210112,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.545955098183267,2014,2,4.0,191.65855055279948,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.392245175273795,2014,2,4.0,245.84954748788942,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.756031083068253,2014,2,4.0,191.78894650109532,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.392245175273795,2014,2,4.0,222.97085011274456,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.716615658643356,2015,2,4.0,156.12815249018993,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.514215624322715,2015,2,4.0,208.00240383226344,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.615805480084347,2015,2,4.0,234.0747743777616,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.615005159913578,2015,2,4.0,221.41815643709077,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.679781342959442,2015,2,4.0,234.53784342830477,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.740439071085758,2015,2,4.0,237.17082451262846,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.851931065621725,2016,2,4.0,191.66898549321954,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.795345393916424,2016,2,4.0,204.70222275295401,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.877708099548641,2016,2,4.0,127.4244874425634,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.67733949220162,2016,2,4.0,211.14450028357356,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.648272670221848,2016,2,4.0,124.10479442793498,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.735068900911164,2016,2,4.0,202.76340892774513,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.509703949201802,2016,2,4.0,149.76982339576955,2,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.680344001221918,2016,2,4.0,189.73665961010275,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.680031452383618,2016,2,4.0,148.03715749770393,2,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.67457740632758,2016,2,4.0,172.10461934532728,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.90323752128092,2016,2,4.0,129.75746606650424,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.641343263872185,2016,2,4.0,207.54999397735477,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.740262491433162,2016,2,4.0,168.1398227666486,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.546741177474825,2017,2,4.0,191.24330053625408,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.543234787249512,2017,2,4.0,169.43730403898664,2,1,2.5,170,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.071541137532378,2017,2,4.0,145.98630072715727,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.870861049709035,2017,2,4.0,191.67159413955946,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.740674462130217,2017,2,4.0,154.17846801677592,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.85214162518454,2017,2,4.0,179.61069010501575,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.793951665467821,2017,2,4.0,190.64364662899206,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.99857043378282,2017,2,4.0,80.0812087820857,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.922014857150012,2017,2,4.0,125.23577763562615,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.85214162518454,2017,2,4.0,157.3689931339716,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.951706124806602,2017,2,4.0,193.30804432304416,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.239781201782993,2017,2,4.0,152.9150090736681,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.308619271743055,2017,2,4.0,184.16297130530882,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.99857043378282,2017,2,4.0,167.3349933516597,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.740850969058572,2017,2,4.0,189.6549498431296,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.828494573494698,2017,2,4.0,173.60875553957524,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.927741044336832,2017,2,4.0,155.30936868070773,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.735068900911164,2017,2,4.0,153.2710018235674,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.950800435586746,2017,2,4.0,126.30122723077555,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.875962181471376,2017,2,4.0,188.4940317357555,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.851720461714246,2017,2,4.0,141.2975583653164,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.042858113983936,2017,2,4.0,169.57299313275095,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.877913301416697,2017,2,4.0,160.0187489014959,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.852088989450127,2018,2,4.0,156.1121391820636,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.740674462130217,2018,2,4.0,167.16758058906038,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.055908165231354,2018,2,4.0,106.87843561729373,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.1226230824528,2018,2,4.0,161.6910634512619,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.104385494903019,2018,2,4.0,156.40012787718558,3,1,2.5,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
