price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
21500.0,2018.0,nissan,maxima,excellent,6.0,gas,54000.0,clean,automatic,fwd,sedan,grey
18495.0,2018.0,nissan,pathfi,excellent,,gas,68360.0,clean,automatic,,other,silver
15495.0,2018.0,nissan,rogue+,excellent,,gas,35992.0,clean,automatic,,hatchback,blue
29999.0,2018.0,nissan,pathfi,excellent,,gas,19416.0,clean,automatic,4wd,wagon,white
14825.0,2018.0,nissan,rogue,excellent,,gas,32774.0,clean,automatic,,other,blue
14800.0,2018.0,nissan,rogue,excellent,,gas,34108.0,clean,automatic,,other,black
14760.0,2018.0,nissan,rogue,excellent,,gas,34580.0,clean,automatic,,other,blue
13675.0,2018.0,nissan,rogue,excellent,,gas,34995.0,clean,automatic,,other,black
13495.0,2018.0,nissan,rogue,excellent,,gas,37908.0,clean,automatic,,other,white
13495.0,2018.0,nissan,rogue,excellent,,gas,33630.0,clean,automatic,,other,grey
13295.0,2018.0,nissan,rogue,excellent,,gas,42266.0,clean,automatic,,other,red
12995.0,2018.0,nissan,rogue,excellent,,gas,30756.0,clean,automatic,,other,white
31590.0,2018.0,nissan,titan ,good,,other,30579.0,clean,other,4wd,pickup,
14499.0,2018.0,nissan,altima,excellent,,gas,39407.0,clean,automatic,,sedan,white
18995.0,2018.0,nissan,rogue,,,gas,36247.0,clean,automatic,4wd,SUV,
19958.0,2018.0,nissan,rogue ,,,gas,17766.0,clean,automatic,,SUV,black
19900.0,2018.0,nissan,rogue,,,gas,55271.0,clean,automatic,4wd,wagon,black
13500.0,2018.0,nissan,rogue,excellent,,gas,91700.0,clean,automatic,,,
19958.0,2018.0,nissan,rogue ,,,gas,34609.0,clean,automatic,,SUV,custom
17900.0,2018.0,nissan,altima,like new,4.0,gas,35000.0,clean,automatic,,sedan,grey
16995.0,2018.0,nissan,altima,,,gas,36314.0,clean,automatic,fwd,sedan,white
14495.0,2018.0,nissan,altima,,4.0,gas,14023.0,clean,automatic,,,
18898.0,2018.0,nissan,rogue,,,gas,34721.0,clean,automatic,4wd,SUV,white
22590.0,2018.0,nissan,leaf s,good,,other,14097.0,clean,other,fwd,hatchback,
13000.0,2018.0,nissan,altima,excellent,6.0,gas,62207.0,clean,automatic,,sedan,black
20958.0,2018.0,nissan,rogue ,,,gas,33257.0,clean,automatic,,SUV,white
18995.0,2018.0,nissan,sentra,like new,4.0,gas,15175.0,clean,automatic,fwd,sedan,grey
13750.0,2018.0,nissan,sentra,like new,4.0,gas,56069.0,clean,automatic,fwd,sedan,
29900.0,2018.0,nissan,fronti,excellent,4.0,gas,20005.0,clean,automatic,4wd,,black
15500.0,2018.0,nissan,altima,like new,4.0,gas,56766.0,clean,automatic,fwd,sedan,
20795.0,2018.0,nissan,rogue ,like new,4.0,gas,33190.0,clean,automatic,4wd,SUV,
17995.0,2018.0,nissan,rogue ,like new,4.0,gas,35550.0,clean,automatic,4wd,SUV,
27995.0,2018.0,nissan,pathfi,like new,6.0,gas,31657.0,clean,automatic,4wd,SUV,
13595.0,2018.0,nissan,sentra,like new,4.0,gas,46515.0,clean,automatic,fwd,sedan,
18995.0,2018.0,nissan,rogue ,like new,4.0,gas,36718.0,clean,automatic,4wd,SUV,
20995.0,2018.0,nissan,rogue ,like new,4.0,gas,38004.0,clean,automatic,4wd,SUV,
19995.0,2018.0,nissan,rogue ,like new,4.0,gas,33745.0,clean,automatic,4wd,SUV,
9500.0,2018.0,nissan,sentra,excellent,4.0,gas,54426.0,clean,automatic,fwd,sedan,silver
15599.0,2018.0,nissan,altima,,4.0,gas,48581.0,clean,automatic,fwd,sedan,white
19590.0,2018.0,nissan,rogue ,good,,other,20402.0,clean,other,,hatchback,
23000.0,2018.0,nissan,pathfi,,,gas,42042.0,clean,automatic,4wd,SUV,silver
13988.0,2018.0,nissan,sentra,,,gas,38000.0,clean,automatic,fwd,sedan,black
18590.0,2018.0,nissan,rogue ,good,,gas,60070.0,clean,automatic,,hatchback,
12995.0,2018.0,nissan,rogue,,,gas,133764.0,clean,automatic,4wd,SUV,black
9295.0,2018.0,nissan,sentra,,,gas,104445.0,clean,automatic,fwd,sedan,black
16495.0,2018.0,nissan,fronti,,,gas,61219.0,clean,automatic,rwd,,silver
15495.0,2018.0,nissan,fronti,,,gas,60272.0,clean,automatic,rwd,,black
7995.0,2018.0,nissan,versa,,,gas,55659.0,clean,automatic,fwd,sedan,red
17989.0,2018.0,nissan,altima,,4.0,gas,48977.0,clean,automatic,fwd,sedan,blue
14990.0,2018.0,nissan,sentra,,4.0,gas,24236.0,clean,automatic,fwd,sedan,red
18990.0,2018.0,nissan,rogue ,good,,gas,37633.0,clean,other,,hatchback,silver
11400.0,2018.0,nissan,altima,,,gas,106577.0,clean,automatic,,,
15995.0,2018.0,nissan,altima,excellent,4.0,gas,18336.0,clean,automatic,fwd,sedan,white
12658.0,2018.0,nissan,sentra,excellent,4.0,gas,48739.0,clean,automatic,fwd,sedan,black
10500.0,2018.0,nissan,altima,excellent,4.0,gas,69000.0,rebuilt,automatic,fwd,sedan,
10995.0,2018.0,nissan,altima,excellent,4.0,gas,44000.0,rebuilt,automatic,fwd,sedan,
10995.0,2018.0,nissan,sentra,excellent,4.0,gas,24000.0,rebuilt,automatic,fwd,sedan,blue
17990.0,2018.0,nissan,leaf s,good,,other,37716.0,clean,other,fwd,hatchback,white
18995.0,2018.0,nissan,fronti,excellent,6.0,gas,33000.0,clean,automatic,rwd,,blue
7900.0,2018.0,nissan,versa ,good,4.0,gas,97000.0,clean,automatic,fwd,sedan,silver
12000.0,2018.0,nissan,altima,excellent,4.0,gas,29000.0,rebuilt,automatic,fwd,sedan,grey
11200.0,2018.0,nissan,altima,excellent,4.0,gas,61000.0,rebuilt,automatic,fwd,sedan,black
15995.0,2018.0,nissan,altima,excellent,4.0,gas,50000.0,clean,automatic,fwd,sedan,grey
20500.0,2018.0,nissan,rogue ,excellent,4.0,gas,54000.0,clean,automatic,4wd,,grey
20500.0,2018.0,nissan,rogue ,excellent,4.0,gas,54000.0,clean,automatic,4wd,wagon,grey
12000.0,2018.0,nissan,sentra,excellent,4.0,gas,26000.0,clean,automatic,fwd,sedan,black
24990.0,2018.0,nissan,rogue ,good,4.0,gas,15811.0,clean,automatic,4wd,hatchback,black
21900.0,2018.0,nissan,rogue,excellent,4.0,gas,41000.0,clean,automatic,fwd,SUV,white
22857.0,2018.0,nissan,rogue,,4.0,gas,34064.0,clean,automatic,4wd,SUV,silver
26500.0,2018.0,nissan,murano,like new,6.0,gas,27400.0,clean,automatic,4wd,SUV,white
21337.0,2018.0,nissan,rogue,,4.0,gas,36204.0,clean,automatic,4wd,SUV,white
21999.0,2018.0,nissan,pathfi,,,gas,75601.0,clean,automatic,4wd,SUV,grey
25120.0,2018.0,nissan,pathfi,,6.0,gas,36289.0,clean,automatic,4wd,SUV,white
13988.0,2018.0,nissan,versa,,,gas,44496.0,clean,automatic,fwd,sedan,
11995.0,2018.0,nissan,sentra,excellent,4.0,gas,71584.0,clean,automatic,fwd,sedan,black
17494.0,2018.0,nissan,altima,,,gas,52739.0,clean,automatic,fwd,sedan,silver
14998.0,2018.0,nissan,altima,,4.0,gas,68225.0,clean,automatic,fwd,sedan,white
13999.0,2018.0,nissan,sentra,excellent,4.0,gas,43756.0,clean,automatic,fwd,sedan,grey
31500.0,2018.0,nissan,cargo ,excellent,8.0,gas,43123.0,clean,automatic,rwd,van,white
17921.0,2018.0,nissan,leaf s,excellent,,electric,18797.0,clean,automatic,fwd,hatchback,grey
18900.0,2018.0,nissan,altima,,,gas,40895.0,clean,automatic,fwd,sedan,
22300.0,2018.0,nissan,rogue ,excellent,4.0,gas,29699.0,clean,automatic,,SUV,white
21998.0,2018.0,nissan,altima,excellent,4.0,gas,19258.0,clean,automatic,fwd,sedan,grey
5650.0,2018.0,nissan,versa,,,gas,140000.0,clean,manual,,,
5650.0,2018.0,nissan,versa,like new,,gas,140000.0,clean,manual,,,
10990.0,2018.0,nissan,altima,like new,4.0,gas,80217.0,clean,automatic,,sedan,black
8950.0,2018.0,nissan,sentra,excellent,4.0,gas,66750.0,clean,automatic,fwd,sedan,black
22000.0,2018.0,nissan,rogue ,excellent,4.0,gas,22000.0,lien,automatic,4wd,SUV,black
21990.0,2018.0,nissan,rogue ,good,,gas,6862.0,clean,other,,hatchback,black
23995.0,2018.0,nissan,pathfi,,6.0,gas,31143.0,clean,automatic,4wd,SUV,white
8998.0,2018.0,nissan,versa,,,gas,87245.0,clean,automatic,fwd,sedan,red
8998.0,2018.0,nissan,versa,,,gas,87245.0,clean,automatic,fwd,sedan,red
19999.0,2018.0,nissan,altima,,,gas,11237.0,clean,automatic,fwd,sedan,white
19999.0,2018.0,nissan,altima,,,gas,77220.0,clean,automatic,fwd,sedan,custom
23999.0,2018.0,nissan,rogue ,,,gas,39187.0,clean,automatic,fwd,SUV,silver
12900.0,2018.0,nissan,altima,,,gas,26000.0,rebuilt,automatic,,,
11500.0,2018.0,nissan,altima,like new,,gas,73000.0,rebuilt,automatic,,,
13995.0,2018.0,nissan,sentra,like new,4.0,gas,45732.0,clean,automatic,fwd,sedan,white
9800.0,2018.0,nissan,sentra,,4.0,gas,37000.0,rebuilt,automatic,fwd,sedan,white
15407.0,2018.0,nissan,rogue ,good,,other,56613.0,clean,automatic,,other,white
8500.0,2018.0,nissan,sentra,good,4.0,gas,109667.0,clean,automatic,fwd,sedan,grey
16999.0,2018.0,nissan,sentra,,4.0,gas,44393.0,clean,automatic,fwd,sedan,red
27900.0,2018.0,nissan,titan,excellent,,gas,37193.0,clean,automatic,rwd,pickup,red
18999.0,2018.0,nissan,pathfi,excellent,6.0,gas,80876.0,clean,automatic,fwd,SUV,grey
18999.0,2018.0,nissan,murano,excellent,6.0,gas,45923.0,clean,automatic,fwd,SUV,blue
14999.0,2018.0,nissan,kicks ,excellent,4.0,gas,83533.0,clean,automatic,fwd,SUV,black
19999.0,2018.0,nissan,altima,excellent,4.0,gas,42295.0,clean,automatic,fwd,sedan,white
21989.0,2018.0,nissan,rogue,,4.0,gas,29714.0,clean,automatic,4wd,wagon,black
29105.0,2018.0,nissan,murano,good,6.0,gas,35009.0,clean,automatic,fwd,SUV,black
18990.0,2018.0,nissan,rogue ,,,gas,34000.0,clean,automatic,,SUV,
30000.0,2018.0,nissan,maxima,excellent,6.0,gas,28000.0,lien,automatic,fwd,coupe,white
16995.0,2018.0,nissan,atlima,like new,4.0,gas,47180.0,clean,automatic,fwd,sedan,black
25221.0,2018.0,nissan,rogue,,4.0,gas,36447.0,clean,automatic,4wd,wagon,grey
14833.0,2018.0,nissan,sentra,excellent,4.0,gas,86576.0,clean,automatic,fwd,sedan,silver
12995.0,2018.0,nissan,sentra,excellent,4.0,gas,46126.0,clean,automatic,fwd,sedan,blue
14900.0,2018.0,nissan,altima,excellent,4.0,gas,66096.0,clean,automatic,fwd,sedan,blue
20989.0,2018.0,nissan,altima,,4.0,gas,27664.0,clean,automatic,fwd,sedan,black
25989.0,2018.0,nissan,rogue,,4.0,gas,21190.0,clean,automatic,4wd,wagon,blue
23989.0,2018.0,nissan,rogue,,4.0,gas,5929.0,clean,automatic,4wd,wagon,black
22989.0,2018.0,nissan,rogue,,4.0,gas,12676.0,clean,automatic,4wd,wagon,blue
19989.0,2018.0,nissan,altima,,4.0,gas,25884.0,clean,automatic,fwd,sedan,white
16459.0,2018.0,nissan,rogue,,4.0,gas,85154.0,clean,automatic,fwd,wagon,black
15599.0,2018.0,nissan,fronti,excellent,6.0,gas,33007.0,rebuilt,automatic,rwd,pickup,grey
18990.0,2018.0,nissan,leaf s,good,,electric,30537.0,clean,other,fwd,hatchback,blue
24995.0,2018.0,nissan,fronti,like new,6.0,gas,75995.0,clean,automatic,4wd,truck,black
20995.0,2018.0,nissan,rogue,,,gas,36204.0,clean,automatic,4wd,,silver
13900.0,2018.0,nissan,rogue,excellent,,gas,33823.0,rebuilt,automatic,fwd,,
17990.0,2018.0,nissan,leaf s,good,,electric,25447.0,clean,other,fwd,hatchback,
16999.0,2018.0,nissan,altima,,,gas,51754.0,clean,automatic,fwd,sedan,silver
25221.0,2018.0,nissan,rogue,,4.0,gas,34315.0,clean,automatic,4wd,wagon,black
20999.0,2018.0,nissan,fronti,,4.0,gas,9135.0,clean,automatic,rwd,pickup,white
14866.0,2018.0,nissan,sentra,,4.0,gas,42780.0,clean,automatic,fwd,sedan,white
15350.0,2018.0,nissan,altima,,,gas,77061.0,clean,automatic,fwd,sedan,black
32421.0,2018.0,nissan,armada,,8.0,gas,54681.0,clean,automatic,rwd,SUV,silver
19992.0,2018.0,nissan,maxima,,6.0,gas,79093.0,clean,automatic,fwd,sedan,grey
28925.0,2018.0,nissan,murano,,6.0,gas,16299.0,clean,automatic,fwd,SUV,white
11999.0,2018.0,nissan,sentra,like new,,gas,31000.0,clean,automatic,fwd,sedan,white
16726.0,2018.0,nissan,sentra,,4.0,gas,59125.0,clean,automatic,fwd,sedan,custom
32990.0,2018.0,nissan,titan ,good,8.0,gas,17980.0,clean,other,,pickup,black
37562.0,2018.0,nissan,titan,,,gas,64738.0,clean,automatic,4wd,pickup,silver
23590.0,2018.0,nissan,rogue ,good,,gas,25141.0,clean,other,,hatchback,silver
44327.0,2018.0,nissan,titan ,,8.0,diesel,44833.0,clean,automatic,4wd,pickup,red
19590.0,2018.0,nissan,altima,good,,gas,29093.0,clean,other,fwd,sedan,black
25995.0,2018.0,nissan,pathfi,,,gas,16311.0,clean,automatic,,SUV,blue
23995.0,2018.0,nissan,murano,,,gas,31740.0,clean,automatic,,SUV,red
22891.0,2018.0,nissan,rogue,,4.0,gas,75101.0,clean,automatic,4wd,wagon,grey
18927.0,2018.0,nissan,murano,,6.0,gas,82870.0,clean,automatic,fwd,SUV,silver
12613.0,2018.0,nissan,altima,,4.0,gas,95726.0,clean,automatic,fwd,sedan,silver
18526.0,2018.0,nissan,murano,,6.0,gas,82870.0,clean,automatic,fwd,SUV,silver
28455.0,2018.0,nissan,rogue,,,gas,15966.0,clean,automatic,fwd,,silver
21322.0,2018.0,nissan,rogue,,,gas,32782.0,clean,automatic,fwd,wagon,red
19995.0,2018.0,nissan,maxima,,,other,65237.0,clean,automatic,fwd,sedan,white
16882.0,2018.0,nissan,sentra,,,gas,23876.0,clean,automatic,fwd,sedan,white
26852.0,2018.0,nissan,fronti,,,gas,49527.0,clean,automatic,4wd,pickup,black
21009.0,2018.0,nissan,fronti,,,gas,41113.0,clean,automatic,fwd,pickup,black
21275.0,2018.0,nissan,nv200,,,gas,16461.0,clean,automatic,fwd,van,white
23724.0,2018.0,nissan,pathfi,,,gas,44944.0,clean,automatic,fwd,SUV,
24352.0,2018.0,nissan,pathfi,,,gas,46505.0,clean,automatic,fwd,wagon,
13999.0,2018.0,nissan,sentra,,,gas,42475.0,clean,automatic,fwd,sedan,silver
18259.0,2018.0,nissan,rogue,,4.0,gas,40303.0,clean,automatic,fwd,wagon,grey
8995.0,2018.0,nissan,sentra,excellent,4.0,gas,109765.0,clean,automatic,fwd,sedan,blue
48995.0,2018.0,nissan,titan ,,,diesel,41064.0,clean,automatic,4wd,pickup,blue
7900.0,2018.0,nissan,versa ,excellent,4.0,gas,36185.0,rebuilt,automatic,fwd,sedan,grey
9895.0,2018.0,nissan,sentra,,,gas,50000.0,rebuilt,automatic,,,
15995.0,2018.0,nissan,sentra,excellent,4.0,gas,48827.0,clean,automatic,fwd,sedan,grey
8700.0,2018.0,nissan,sentra,like new,4.0,gas,68000.0,rebuilt,automatic,fwd,sedan,red
11990.0,2018.0,nissan,versa,like new,4.0,gas,71169.0,clean,automatic,fwd,sedan,
17500.0,2018.0,nissan,altima,,,other,39169.0,clean,other,,sedan,
8300.0,2018.0,nissan,sentra,excellent,4.0,gas,45600.0,rebuilt,automatic,,sedan,blue
6850.0,2018.0,nissan,f-150,,,gas,57700.0,clean,manual,,,
7500.0,2018.0,nissan,versa,excellent,4.0,gas,25000.0,rebuilt,automatic,fwd,sedan,white
8350.0,2018.0,nissan,sentra,,,gas,22000.0,rebuilt,automatic,,,
9500.0,2018.0,nissan,altima,like new,4.0,gas,58987.0,rebuilt,automatic,fwd,sedan,grey
25095.0,2018.0,nissan,pathfi,,,gas,16311.0,clean,automatic,,SUV,blue
23395.0,2018.0,nissan,murano,,,gas,31740.0,clean,automatic,,SUV,red
13700.0,2018.0,nissan,rogue,like new,,gas,67098.0,clean,automatic,,SUV,black
9998.0,2018.0,nissan,sentra,,,gas,127577.0,clean,automatic,,,
7500.0,2018.0,nissan,versa ,excellent,4.0,gas,50000.0,clean,automatic,fwd,sedan,grey
13999.0,2018.0,nissan,sentra,,,gas,42475.0,clean,automatic,fwd,sedan,silver
25999.0,2018.0,nissan,fronti,,6.0,gas,34196.0,clean,automatic,rwd,truck,silver
15991.0,2018.0,nissan,rogue,,,gas,97100.0,clean,automatic,,SUV,white
24999.0,2018.0,nissan,murano,,6.0,gas,45232.0,clean,automatic,fwd,wagon,blue
18880.0,2018.0,nissan,altima,,4.0,gas,25542.0,clean,automatic,fwd,sedan,custom
19995.0,2018.0,nissan,rogue,excellent,4.0,gas,24935.0,clean,automatic,4wd,SUV,silver
22995.0,2018.0,nissan,rogue,excellent,4.0,gas,26885.0,clean,automatic,4wd,SUV,grey
15695.0,2018.0,nissan,sentra,excellent,4.0,gas,17160.0,clean,automatic,4wd,sedan,red
20998.0,2018.0,nissan,rogue,like new,4.0,gas,55755.0,clean,automatic,fwd,SUV,blue
22698.0,2018.0,nissan,rogue,excellent,4.0,gas,24719.0,clean,automatic,4wd,SUV,silver
18998.0,2018.0,nissan,rogue,excellent,4.0,gas,35065.0,clean,automatic,4wd,SUV,white
23998.0,2018.0,nissan,fronti,excellent,6.0,gas,55020.0,clean,automatic,4wd,pickup,red
24298.0,2018.0,nissan,fronti,excellent,6.0,gas,43099.0,clean,automatic,4wd,pickup,grey
17598.0,2018.0,nissan,rogue,excellent,4.0,gas,34884.0,clean,automatic,4wd,SUV,blue
16998.0,2018.0,nissan,rogue,excellent,4.0,gas,45021.0,clean,automatic,4wd,SUV,grey
16998.0,2018.0,nissan,rogue,excellent,4.0,gas,61755.0,clean,automatic,4wd,SUV,grey
24598.0,2018.0,nissan,maxima,excellent,6.0,gas,12249.0,clean,automatic,fwd,sedan,grey
17880.0,2018.0,nissan,rogue ,excellent,4.0,gas,40529.0,clean,automatic,4wd,SUV,silver
17998.0,2018.0,nissan,rogue ,good,4.0,gas,39242.0,clean,automatic,4wd,SUV,grey
17998.0,2018.0,nissan,rogue ,excellent,4.0,gas,35862.0,clean,automatic,4wd,SUV,black
21998.0,2018.0,nissan,murano,excellent,6.0,gas,18437.0,clean,automatic,4wd,SUV,grey
17486.0,2018.0,nissan,rogue ,excellent,4.0,gas,25122.0,clean,automatic,4wd,SUV,grey
18598.0,2018.0,nissan,rogue ,excellent,4.0,gas,35584.0,clean,automatic,4wd,SUV,grey
18498.0,2018.0,nissan,rogue ,excellent,4.0,gas,33624.0,clean,automatic,4wd,SUV,grey
18836.0,2018.0,nissan,altima,,,gas,42879.0,clean,automatic,fwd,,
18200.0,2018.0,nissan,rogue ,,,gas,38123.0,clean,automatic,,,
19000.0,2018.0,nissan,rouge,like new,,gas,64833.0,clean,automatic,,SUV,black
12995.0,2018.0,nissan,altima,,,gas,67525.0,clean,automatic,fwd,sedan,red
21495.0,2018.0,nissan,pathfi,,,gas,64708.0,clean,automatic,fwd,wagon,white
20777.0,2018.0,nissan,pathfi,,6.0,gas,61014.0,clean,automatic,4wd,SUV,
25700.0,2018.0,nissan,fronti,like new,6.0,gas,15124.0,clean,automatic,fwd,pickup,white
10900.0,2018.0,nissan,altima,,,gas,60600.0,clean,other,fwd,sedan,black
15550.0,2018.0,nissan,leaf,like new,,electric,46472.0,clean,automatic,fwd,,grey
10800.0,2018.0,nissan,versa,like new,4.0,gas,62000.0,clean,automatic,fwd,sedan,grey
41999.0,2018.0,nissan,titan ,good,8.0,gas,24792.0,clean,automatic,,pickup,white
23999.0,2018.0,nissan,pathfi,,6.0,gas,89034.0,clean,manual,4wd,SUV,custom
54999.0,2018.0,nissan,titan ,,8.0,gas,7230.0,clean,automatic,4wd,truck,yellow
32999.0,2018.0,nissan,pathfi,good,6.0,gas,22828.0,clean,other,,SUV,grey
19999.0,2018.0,nissan,sentra,,4.0,gas,22768.0,clean,manual,fwd,sedan,silver
12998.0,2018.0,nissan,sentra,,,gas,54380.0,clean,automatic,fwd,sedan,
26999.0,2018.0,nissan,pathfi,,6.0,gas,35937.0,clean,manual,4wd,SUV,black
12999.0,2018.0,nissan,sentra,,,gas,52765.0,clean,automatic,fwd,sedan,silver
13000.0,2018.0,nissan,sentra,,,gas,54380.0,clean,automatic,fwd,sedan,
19999.0,2018.0,nissan,sentra,,4.0,gas,5603.0,clean,manual,fwd,sedan,custom
26999.0,2018.0,nissan,pathfi,,,gas,35937.0,clean,automatic,4wd,SUV,black
39991.0,2018.0,nissan,titan ,,,gas,27301.0,clean,automatic,4wd,,black
12999.0,2018.0,nissan,versa ,,,gas,29470.0,clean,other,fwd,sedan,
33991.0,2018.0,nissan,pathfi,,,gas,23796.0,clean,automatic,4wd,,custom
21900.0,2018.0,nissan,rogue,excellent,4.0,gas,41000.0,clean,automatic,4wd,SUV,white
14995.0,2018.0,nissan,sentra,,,gas,47825.0,clean,other,fwd,sedan,
23999.0,2018.0,nissan,pathfi,,,gas,89034.0,clean,automatic,4wd,SUV,grey
27338.0,2018.0,nissan,rogue,,4.0,gas,33470.0,clean,automatic,4wd,SUV,white
49999.0,2018.0,nissan,titan ,,,diesel,26055.0,clean,automatic,4wd,truck,black
44999.0,2018.0,nissan,armada,,,gas,21556.0,clean,automatic,4wd,SUV,black
27950.0,2018.0,nissan,murano,excellent,6.0,gas,44201.0,clean,automatic,4wd,SUV,black
11838.0,2018.0,nissan,versa ,,,gas,53818.0,clean,automatic,fwd,sedan,white
21991.0,2018.0,nissan,murano,,,gas,47690.0,clean,automatic,,SUV,silver
21993.0,2018.0,nissan,rogue,,4.0,gas,28563.0,clean,automatic,4wd,SUV,white
25950.0,2018.0,nissan,fronti,,6.0,gas,55732.0,clean,manual,4wd,truck,
21999.0,2018.0,nissan,rogue,,4.0,gas,33583.0,clean,automatic,4wd,SUV,white
21990.0,2018.0,nissan,maxima,good,6.0,gas,35527.0,clean,automatic,fwd,sedan,blue
39499.0,2018.0,nissan,titan ,excellent,,gas,74156.0,clean,automatic,4wd,pickup,
29995.0,2018.0,nissan,titan,,,gas,44044.0,clean,automatic,,,white
20860.0,2018.0,nissan,sentra,,4.0,gas,19132.0,clean,automatic,fwd,sedan,black
38995.0,2018.0,nissan,titan,,,gas,30812.0,clean,automatic,4wd,,black
16999.0,2018.0,nissan,maxima,excellent,,gas,18451.0,clean,automatic,fwd,sedan,
38758.0,2018.0,nissan,titan ,excellent,,gas,74156.0,clean,automatic,4wd,pickup,
13495.0,2018.0,nissan,sentra,excellent,4.0,gas,21404.0,rebuilt,automatic,fwd,sedan,grey
25490.0,2018.0,nissan,murano,excellent,6.0,gas,34377.0,clean,automatic,4wd,SUV,white
12999.0,2018.0,nissan,nv200 ,,4.0,gas,89418.0,clean,automatic,,mini-van,white
24495.0,2018.0,nissan,nv1500,like new,6.0,gas,11000.0,lien,automatic,rwd,truck,white
8500.0,2018.0,nissan,sentra,excellent,4.0,gas,52720.0,rebuilt,automatic,fwd,sedan,grey
8500.0,2018.0,nissan,sentra,excellent,4.0,gas,23882.0,rebuilt,automatic,fwd,sedan,silver
11500.0,2018.0,nissan,altima,excellent,4.0,gas,45482.0,rebuilt,automatic,fwd,sedan,silver
16895.0,2018.0,nissan,altima,excellent,,gas,63422.0,clean,automatic,fwd,sedan,
15990.0,2018.0,nissan,sentra,excellent,4.0,gas,47361.0,clean,automatic,,sedan,
21990.0,2018.0,nissan,rogue,excellent,4.0,gas,35942.0,clean,automatic,,SUV,
42900.0,2018.0,nissan,titan,good,8.0,diesel,36086.0,clean,automatic,4wd,truck,black
16900.0,2018.0,nissan,altima,good,4.0,gas,35432.0,clean,automatic,fwd,,grey
26500.0,2019.0,nissan,rogue ,,,gas,9975.0,clean,automatic,,,red
39990.0,2019.0,nissan,370z n,good,6.0,gas,8373.0,clean,other,rwd,coupe,white
31988.0,2019.0,nissan,murano,,,gas,15566.0,clean,automatic,fwd,,blue
18900.0,2019.0,nissan,altima,good,4.0,gas,47421.0,clean,automatic,fwd,sedan,grey
36998.0,2019.0,nissan,murano,,,gas,15549.0,clean,automatic,fwd,,black
25000.0,2019.0,nissan,rogue ,,,gas,11285.0,clean,automatic,fwd,,silver
26500.0,2019.0,nissan,altima,,,gas,13544.0,clean,automatic,fwd,,
33988.0,2019.0,nissan,fronti,,,gas,11939.0,clean,automatic,4wd,,red
26991.0,2019.0,nissan,fronti,,,gas,12357.0,clean,automatic,rwd,,white
26990.0,2019.0,nissan,fronti,,,gas,12373.0,clean,automatic,rwd,,black
26589.0,2019.0,nissan,fronti,,,gas,7067.0,clean,automatic,rwd,,black
18900.0,2019.0,nissan,altima,good,4.0,gas,44276.0,clean,automatic,fwd,sedan,silver
19256.0,2019.0,nissan,rogue ,,,gas,35071.0,clean,automatic,,,
18681.0,2019.0,nissan,altima,,,gas,41979.0,clean,automatic,,,
24590.0,2019.0,nissan,fronti,good,,gas,26351.0,clean,other,fwd,pickup,white
16499.0,2019.0,nissan,rogue,,,gas,84232.0,clean,automatic,fwd,SUV,black
48990.0,2019.0,nissan,armada,good,8.0,gas,21412.0,clean,automatic,rwd,SUV,black
13298.0,2019.0,nissan,versa ,,4.0,gas,61917.0,clean,automatic,fwd,sedan,grey
28590.0,2019.0,nissan,fronti,good,,other,21939.0,clean,other,fwd,pickup,white
29500.0,2019.0,nissan,fronti,excellent,6.0,gas,23000.0,clean,automatic,4wd,truck,white
46988.0,2019.0,nissan,armada,,,gas,36754.0,clean,automatic,4wd,SUV,silver
34995.0,2019.0,nissan,fronti,,6.0,gas,24551.0,clean,automatic,4wd,truck,white
19900.0,2019.0,nissan,rogue ,excellent,4.0,gas,19291.0,lien,automatic,4wd,SUV,silver
39995.0,2019.0,nissan,pathfi,,,gas,14951.0,clean,automatic,4wd,SUV,
29995.0,2019.0,nissan,pathfi,,,gas,20676.0,clean,automatic,4wd,wagon,white
12900.0,2019.0,nissan,versa,excellent,4.0,gas,30047.0,clean,automatic,fwd,sedan,white
22995.0,2019.0,nissan,rogue,,,gas,13966.0,clean,automatic,4wd,wagon,
36194.0,2019.0,nissan,murano,,6.0,gas,8915.0,clean,other,4wd,wagon,brown
39995.0,2019.0,nissan,armada,,,gas,39935.0,clean,automatic,4wd,wagon,silver
17500.0,2019.0,nissan,sentra,,4.0,gas,31822.0,clean,automatic,fwd,sedan,
31799.0,2019.0,nissan,murano,,6.0,gas,24616.0,clean,automatic,4wd,wagon,white
38995.0,2019.0,nissan,maxima,,6.0,gas,11203.0,clean,automatic,fwd,sedan,white
45988.0,2019.0,nissan,titan,,,gas,14038.0,clean,automatic,4wd,pickup,white
27972.0,2019.0,nissan,maxima,,6.0,gas,22962.0,clean,automatic,fwd,sedan,grey
20999.0,2019.0,nissan,altima,,4.0,gas,36168.0,clean,automatic,fwd,sedan,grey
23932.0,2019.0,nissan,altima,,4.0,gas,32454.0,clean,automatic,fwd,sedan,grey
22995.0,2019.0,nissan,altima,good,,gas,34368.0,clean,automatic,fwd,sedan,
24995.0,2019.0,nissan,maxima,good,,gas,32264.0,clean,automatic,fwd,sedan,black
25395.0,2019.0,nissan,maxima,good,,gas,38102.0,clean,automatic,fwd,sedan,silver
22595.0,2019.0,nissan,altima,good,,gas,30629.0,clean,automatic,fwd,sedan,silver
